year,naics,level,area,parent_disclosure,children,children_N,parent_estabs,sum_estabs,parent_emplvl,sum_emplvl_disclosed,parent_total_wages,sum_total_wages_disclosed
2017,238341,county_vs_state,11,N,1,1,3,3,0,0,0,0
2017,238341,county_vs_state,12,,52,30,1547,1553,5655,3899,207068467,146589528
2017,238341,county_vs_state,13,,48,42,126,127,406,158,16281471,7486454
2017,238341,county_vs_state,15,,4,2,68,68,218,119,10846522,5891102
2017,238341,county_vs_state,16,N,20,15,104,106,0,83,0,2662568
2017,238341,county_vs_state,17,,32,26,245,245,783,609,33957099,27261056
2017,238341,county_vs_state,18,,29,25,83,86,592,243,23999558,10689745
2017,238341,county_vs_state,19,,19,17,44,44,241,115,9844669,4855736
2017,238341,county_vs_state,20,,11,10,40,41,162,81,6504438,3011027
2017,238341,county_vs_state,21,,23,20,57,58,199,103,6630991,3658867
2017,238341,county_vs_state,22,,22,20,72,73,357,83,13138254,3213030
2017,238341,county_vs_state,23,,7,5,18,17,34,14,1168572,428866
2017,238341,county_vs_state,24,,18,13,116,116,484,269,22187640,12071690
2017,238341,county_vs_state,25,,14,6,182,184,897,693,46103068,36723830
2017,238341,county_vs_state,26,,35,30,177,178,845,241,39118116,11919245
2017,238341,county_vs_state,27,,30,26,111,113,423,189,17974988,8519695
2017,238341,county_vs_state,28,,15,14,31,31,134,22,4781154,763853
2017,238341,county_vs_state,29,,32,29,86,87,474,64,19251525,2377752
2017,238341,county_vs_state,30,,13,11,68,69,162,85,5700515,3266110
2017,238341,county_vs_state,31,,13,12,66,67,171,61,5836632,2212382
2017,238341,county_vs_state,32,,9,6,90,90,1426,1336,67782635,64376857
2017,238341,county_vs_state,33,,8,6,30,30,133,87,6151284,3670335
2017,238341,county_vs_state,34,,22,12,271,272,1027,590,47972343,28480272
2017,238341,county_vs_state,35,,14,12,46,46,194,104,5131170,2531330
2017,238341,county_vs_state,36,,42,30,576,577,2359,1632,126149628,80973818
2017,238341,county_vs_state,37,,58,47,230,232,1112,307,52330840,12268853
2017,238341,county_vs_state,38,,4,4,6,7,12,0,516828,0
2017,238341,county_vs_state,39,,37,31,116,119,466,235,19517722,11010889
2017,238341,county_vs_state,40,,22,20,82,82,434,199,15615001,7742330
2017,238341,county_vs_state,41,,25,19,209,211,868,313,35119670,13276401
2017,238341,county_vs_state,42,,31,26,163,168,836,297,36453071,12823782
2017,238341,county_vs_state,44,N,4,4,23,24,0,0,0,0
2017,238341,county_vs_state,45,,18,13,69,70,410,130,17266294,4744516
2017,238341,county_vs_state,46,,7,7,13,14,24,0,868443,0
2017,238341,county_vs_state,47,,33,27,97,98,540,250,23813921,9185331
2017,238341,county_vs_state,48,,57,44,308,309,2334,1836,101983515,82572077
2017,238341,county_vs_state,49,,13,9,213,214,944,479,34703066,18781494
2017,238341,county_vs_state,50,N,4,4,7,7,0,0,0,0
2017,238341,county_vs_state,51,,54,46,178,181,1175,786,60841801,46301813
2017,238341,county_vs_state,53,,28,24,365,366,1142,663,48733565,31619291
2017,238341,county_vs_state,54,N,7,7,8,8,0,0,0,0
2017,238341,county_vs_state,55,,33,30,119,121,355,64,13787980,2408101
2017,238341,county_vs_state,56,,9,7,22,22,90,50,3178752,1966516
2017,238341,county_vs_state,72,,5,5,5,5,13,0,189177,0
2017,238341,county_vs_state,78,N,2,2,1,1,0,0,0,0
2017,238341,states51_vs_national,US,,51,7,8407,8414,41154,40535,1774215542,1752130362
2017,238342,county_vs_state,01,,12,11,22,22,143,23,6903585,1089807
2017,238342,county_vs_state,02,N,2,2,5,5,0,0,0,0
2017,238342,county_vs_state,04,,6,4,37,37,349,309,14079241,12561711
2017,238342,county_vs_state,05,,6,6,6,6,4,0,215957,0
2017,238342,county_vs_state,06,,30,13,161,161,2590,2256,148962417,130890440
2017,238342,county_vs_state,08,,11,9,22,22,88,32,4091717,1913465
2017,238342,county_vs_state,09,,5,4,11,11,71,40,4583677,2506427
2017,238342,county_vs_state,10,N,2,2,3,3,0,0,0,0
2017,238342,county_vs_state,11,N,1,1,4,4,0,0,0,0
2017,238342,county_vs_state,12,,31,19,112,113,1155,942,49343721,42832719
2017,238342,county_vs_state,13,,25,21,51,51,428,103,19715634,5356298
2017,238342,county_vs_state,15,,3,2,25,25,252,212,15637564,13623376
2017,238342,county_vs_state,16,N,4,4,5,6,0,0,0,0
2017,238342,county_vs_state,17,,11,8,44,44,679,438,52306137,34980404
2017,238342,county_vs_state,18,,10,9,16,16,294,192,16304362,9555788
2017,238342,county_vs_state,19,,10,9,19,20,121,44,7415426,2957014
2017,238342,county_vs_state,20,,6,5,12,12,247,132,14114449,8769963
2017,238342,county_vs_state,21,,11,10,20,20,167,83,7643705,4049168
2017,238342,county_vs_state,22,,9,8,19,19,147,21,6709387,692000
2017,238342,county_vs_state,23,,4,4,8,8,55,0,2807574,0
2017,238342,county_vs_state,24,,14,9,44,45,582,298,31473485,16736559
2017,238342,county_vs_state,25,,8,4,23,24,155,112,12705864,9005045
2017,238342,county_vs_state,26,,15,13,34,34,340,158,21021591,10599259
2017,238342,county_vs_state,27,,12,10,22,22,433,351,29430821,25031784
2017,238342,county_vs_state,28,,4,4,6,6,18,0,849305,0
2017,238342,county_vs_state,29,,12,12,22,23,206,0,11056962,0
2017,238342,county_vs_state,30,,4,4,4,4,30,0,1230155,0
2017,238342,county_vs_state,31,,6,5,11,11,124,72,5516936,3262378
2017,238342,county_vs_state,32,,6,4,36,37,530,523,27788240,27521079
2017,238342,county_vs_state,33,,3,3,4,4,27,0,1545336,0
2017,238342,county_vs_state,34,,18,12,50,50,570,449,35183924,25849436
2017,238342,county_vs_state,35,,5,3,15,16,105,70,3559111,2117579
2017,238342,county_vs_state,36,,23,12,108,108,1436,1025,107313033,73208998
2017,238342,county_vs_state,37,,18,17,36,37,503,225,28842921,14560565
2017,238342,county_vs_state,38,,4,4,9,9,34,0,1553618,0
2017,238342,county_vs_state,39,,16,13,32,33,360,165,20224978,10882149
2017,238342,county_vs_state,40,,6,5,10,10,31,17,1181640,744517
2017,238342,county_vs_state,41,,9,8,13,13,132,53,7055957,2695038
2017,238342,county_vs_state,42,,20,16,47,46,585,325,35248217,19182744
2017,238342,county_vs_state,44,N,3,3,5,5,0,0,0,0
2017,238342,county_vs_state,45,,12,9,22,22,76,49,3012250,2155225
2017,238342,county_vs_state,46,,5,5,7,7,87,0,4194097,0
2017,238342,county_vs_state,47,,8,7,17,17,116,45,6405209,3457119
2017,238342,county_vs_state,48,,33,26,108,108,1293,1062,58807084,48609912
2017,238342,county_vs_state,49,,5,4,17,17,189,156,7351650,6287338
2017,238342,county_vs_state,50,N,1,1,1,1,0,0,0,0
2017,238342,county_vs_state,51,,23,21,39,40,303,158,16860410,9693877
2017,238342,county_vs_state,53,,11,10,22,22,212,166,10668174,8472043
2017,238342,county_vs_state,54,N,4,4,3,2,0,0,0,0
2017,238342,county_vs_state,55,,11,11,15,16,236,0,14465202,0
2017,238342,county_vs_state,56,,4,4,6,6,19,0,596085,0
2017,238342,states51_vs_national,US,,51,7,1384,1390,15677,15522,884372299,875976808
2017,23835,county_vs_state,01,,37,22,186,184,804,687,29249002,25675331
2017,23835,county_vs_state,02,,11,6,76,77,292,271,12737493,12047876
2017,23835,county_vs_state,04,,11,2,370,369,3358,3297,145220962,142814155
2017,23835,county_vs_state,05,,46,34,176,176,696,527,23380536,18425899
2017,23835,county_vs_state,06,,54,18,2237,2239,17678,17512,924957957,918879489
2017,23835,county_vs_state,08,,42,17,982,987,3794,3673,195994279,190609612
2017,23835,county_vs_state,09,,9,0,363,365,1124,1124,56071662,56071662
2017,23835,county_vs_state,10,,4,2,116,116,493,460,20743290,19359456
2017,23835,county_vs_state,11,,1,0,26,26,206,206,12671963,12671963
2017,23835,county_vs_state,12,,64,14,4107,4115,15457,15394,585244410,583524851
2017,23835,county_vs_state,13,,98,63,655,662,2972,2506,129806409,112858712
2017,23835,county_vs_state,15,,4,2,104,105,621,536,38713601,34762709
2017,23835,county_vs_state,16,,30,16,242,245,994,848,33365084,27938064
2017,23835,county_vs_state,17,,78,47,1260,1264,5132,4879,287395658,277413085
2017,23835,county_vs_state,18,,76,42,484,488,2376,1899,101676157,82860845
2017,23835,county_vs_state,19,,75,51,318,323,1139,903,44222174,36856411
2017,23835,county_vs_state,20,,49,35,243,245,1371,1174,60405194,52236737
2017,23835,county_vs_state,21,,60,40,266,269,1272,1069,53387421,46015171
2017,23835,county_vs_state,22,,48,30,258,261,1087,934,40558531,35138551
2017,23835,county_vs_state,23,,17,5,215,217,536,495,18669760,17232215
2017,23835,county_vs_state,24,,25,4,559,562,2893,2872,167828484,167019972
2017,23835,county_vs_state,25,,15,0,1131,1132,4937,4935,307865761,307865761
2017,23835,county_vs_state,26,,62,32,677,681,4142,3868,214727748,204672129
2017,23835,county_vs_state,27,,62,34,486,487,2400,2220,129227333,123049803
2017,23835,county_vs_state,28,,45,38,113,112,355,132,11538231,4556437
2017,23835,county_vs_state,29,,82,56,495,500,2786,2597,134726610,129545404
2017,23835,county_vs_state,30,,34,20,221,222,552,503,22287307,21053048
2017,23835,county_vs_state,31,,43,30,274,278,1232,1141,51356495,48489483
2017,23835,county_vs_state,32,,10,7,194,194,1804,1703,92421179,86355407
2017,23835,county_vs_state,33,,11,2,136,138,351,336,15545242,15066752
2017,23835,county_vs_state,34,,22,0,884,887,4414,4415,235343430,235343430
2017,23835,county_vs_state,35,,17,9,93,93,485,446,17692367,16636020
2017,23835,county_vs_state,36,,61,10,2686,2691,11647,11583,662853712,660872022
2017,23835,county_vs_state,37,,85,34,824,829,3500,3295,145675735,138880508
2017,23835,county_vs_state,38,,31,24,118,119,309,260,12466345,10700264
2017,23835,county_vs_state,39,,81,34,836,842,4029,3704,178353346,164380557
2017,23835,county_vs_state,40,,44,27,306,309,1228,1105,44250372,40294378
2017,23835,county_vs_state,41,,29,14,375,376,2031,1908,89976513,85966564
2017,23835,county_vs_state,42,,62,19,982,989,5161,5031,256974280,252678551
2017,23835,county_vs_state,44,,6,0,166,166,711,712,34962833,34962833
2017,23835,county_vs_state,45,,34,15,358,360,1164,1094,45022419,42715810
2017,23835,county_vs_state,46,,37,33,91,92,212,106,6931615,3491377
2017,23835,county_vs_state,47,,57,26,330,335,1742,1603,79705845,75807717
2017,23835,county_vs_state,48,,126,70,1182,1193,8490,8068,392854080,376510611
2017,23835,county_vs_state,49,,21,12,499,498,2154,2092,78012629,75649841
2017,23835,county_vs_state,50,,13,3,94,95,216,199,7919153,7453202
2017,23835,county_vs_state,51,,96,54,640,643,3143,2867,144755339,134044570
2017,23835,county_vs_state,53,,37,13,976,980,4775,4726,236112194,234563802
2017,23835,county_vs_state,54,,32,26,78,79,212,121,6865246,4136806
2017,23835,county_vs_state,55,,67,26,596,603,2837,2700,130096876,125210971
2017,23835,county_vs_state,56,,17,10,87,88,289,266,11758745,11052288
2017,23835,county_vs_state,72,,18,17,19,21,74,11,1328152,380577
2017,23835,county_vs_state,78,N,2,2,10,10,0,0,0,0
2017,23835,states51_vs_national,US,,51,0,29163,29171,141597,141603,6780579007,6780579007
2017,238351,county_vs_state,01,,35,31,147,146,585,141,21325855,5815986
2017,238351,county_vs_state,02,,10,10,60,61,254,0,11043319,0
2017,238351,county_vs_state,04,,11,7,289,289,2635,2466,110635778,105366675
2017,238351,county_vs_state,05,,44,39,157,158,635,271,20798618,9364716
2017,238351,county_vs_state,06,,54,28,1876,1879,13583,12823,667615822,634556206
2017,238351,county_vs_state,08,,42,26,896,900,3067,2466,153172574,128160266
2017,238351,county_vs_state,09,,9,3,318,320,911,761,42980058,36186313
2017,238351,county_vs_state,10,,3,3,104,104,343,0,13410268,0
2017,238351,county_vs_state,11,,1,0,8,8,91,91,5596156,5596156
2017,238351,county_vs_state,12,,63,26,3838,3846,12928,11620,473531348,429083313
2017,238351,county_vs_state,13,,92,74,535,541,2119,1196,88579488,53352839
2017,238351,county_vs_state,15,,4,3,85,86,379,219,20622720,12591955
2017,238351,county_vs_state,16,,30,20,221,225,857,307,28035493,9297250
2017,238351,county_vs_state,17,,77,56,1054,1059,3418,2841,166884157,141835826
2017,238351,county_vs_state,18,,74,58,410,415,1948,967,79527269,41580769
2017,238351,county_vs_state,19,,75,62,294,299,1037,521,39941968,21124805
2017,238351,county_vs_state,20,,45,37,206,208,972,705,39002616,28489141
2017,238351,county_vs_state,21,,54,45,213,214,855,504,33317109,21194841
2017,238351,county_vs_state,22,,48,42,212,215,785,274,27932256,11530162
2017,238351,county_vs_state,23,,17,12,195,197,448,191,15720181,6778312
2017,238351,county_vs_state,24,,25,11,431,433,1338,1143,68216379,60320847
2017,238351,county_vs_state,25,,15,4,970,972,3215,3051,175635117,168644335
2017,238351,county_vs_state,26,,62,48,563,566,3052,2149,149894917,113985344
2017,238351,county_vs_state,27,,61,47,407,408,1854,865,92173688,47003141
2017,238351,county_vs_state,28,,38,32,81,82,227,78,6874329,2277348
2017,238351,county_vs_state,29,,78,65,395,399,1877,1100,82316600,52166380
2017,238351,county_vs_state,30,,34,25,208,209,482,137,17546044,4428777
2017,238351,county_vs_state,31,,41,32,245,249,896,761,34571299,30257565
2017,238351,county_vs_state,32,,9,8,137,137,1267,1001,56319687,44104788
2017,238351,county_vs_state,33,,11,7,124,126,308,84,13204788,3337245
2017,238351,county_vs_state,34,,22,5,728,730,3192,2903,152115205,138037150
2017,238351,county_vs_state,35,,16,12,78,79,364,250,12376308,8749281
2017,238351,county_vs_state,36,,61,27,2336,2342,8394,7800,410050490,389588681
2017,238351,county_vs_state,37,,83,57,746,751,2818,1767,113344985,73698086
2017,238351,county_vs_state,38,,30,27,105,106,273,81,10786533,3001657
2017,238351,county_vs_state,39,,80,52,713,719,3147,1971,130848103,83590590
2017,238351,county_vs_state,40,,41,33,276,279,1030,685,36097208,25455514
2017,238351,county_vs_state,41,,28,22,332,332,1612,1135,66933936,49313764
2017,238351,county_vs_state,42,,62,35,831,839,3851,2596,175124913,117367199
2017,238351,county_vs_state,44,,6,3,139,139,544,443,25866155,21866309
2017,238351,county_vs_state,45,,30,16,267,268,878,605,32961804,23538118
2017,238351,county_vs_state,46,,32,31,74,75,166,29,5642916,1001826
2017,238351,county_vs_state,47,,55,38,279,284,1343,674,56760370,29318968
2017,238351,county_vs_state,48,,112,85,881,893,5238,4237,224735557,186995771
2017,238351,county_vs_state,49,,20,13,465,464,1950,1725,69420693,61872244
2017,238351,county_vs_state,50,,13,7,87,89,201,105,7134294,4110908
2017,238351,county_vs_state,51,,91,70,520,525,2252,1450,101826467,68555253
2017,238351,county_vs_state,53,,37,22,873,878,3683,2909,167551065,137376212
2017,238351,county_vs_state,54,,30,26,61,62,167,79,5228537,2821781
2017,238351,county_vs_state,55,,67,43,556,563,2370,1440,103264063,63407084
2017,238351,county_vs_state,56,,16,14,73,76,245,83,9704846,3029227
2017,238351,county_vs_state,72,,15,15,13,15,43,0,763954,0
2017,238351,county_vs_state,78,N,2,2,10,10,0,0,0,0
2017,238351,states51_vs_national,US,,51,0,25093,25099,106083,106084,4674200349,4674200349
2017,238352,county_vs_state,01,,18,16,38,39,219,56,7923147,1849110
2017,238352,county_vs_state,02,,5,4,16,16,38,4,1694174,79252
2017,238352,county_vs_state,04,,9,7,80,80,723,631,34585184,30719948
2017,238352,county_vs_state,05,,11,11,19,20,60,0,2581918,0
2017,238352,county_vs_state,06,,32,12,362,364,4095,3987,257342135,252249361
2017,238352,county_vs_state,08,,17,9,86,89,727,605,42821705,36151490
2017,238352,county_vs_state,09,,7,3,45,45,214,179,13091604,10606116
2017,238352,county_vs_state,10,,4,4,12,12,150,0,7333022,0
2017,238352,county_vs_state,11,,1,0,18,18,115,115,7075807,7075807
2017,238352,county_vs_state,12,,41,16,270,270,2529,2408,111713062,107691553
2017,238352,county_vs_state,13,,38,30,120,122,853,472,41226921,23672329
2017,238352,county_vs_state,15,,3,2,19,19,243,203,18090881,15790987
2017,238352,county_vs_state,16,,9,7,21,21,137,25,5329591,729957
2017,238352,county_vs_state,17,,24,13,206,208,1714,1576,120511501,113600313
2017,238352,county_vs_state,18,,38,33,74,74,427,242,22148888,12601613
2017,238352,county_vs_state,19,,17,16,24,24,102,61,4280206,2622182
2017,238352,county_vs_state,20,,16,13,37,37,399,366,21402578,20253677
2017,238352,county_vs_state,21,,27,24,53,55,416,255,20070312,13540259
2017,238352,county_vs_state,22,,24,21,46,46,302,110,12626275,4540670
2017,238352,county_vs_state,23,,11,10,20,20,88,19,2949579,745121
2017,238352,county_vs_state,24,,19,7,129,130,1555,1426,99612105,94196128
2017,238352,county_vs_state,25,,14,4,161,161,1722,1618,132230644,125167837
2017,238352,county_vs_state,26,,26,19,115,116,1090,878,64832831,54991740
2017,238352,county_vs_state,27,,30,25,79,80,546,354,37053645,27133998
2017,238352,county_vs_state,28,,18,17,32,32,128,9,4663902,349339
2017,238352,county_vs_state,29,,29,23,100,102,909,595,52410010,36746917
2017,238352,county_vs_state,30,,8,7,13,13,70,30,4741263,3136153
2017,238352,county_vs_state,31,,9,6,28,30,336,320,16785196,16279878
2017,238352,county_vs_state,32,,7,6,57,57,537,450,36101492,30073382
2017,238352,county_vs_state,33,,5,5,12,12,43,0,2340454,0
2017,238352,county_vs_state,34,,22,5,156,157,1221,1189,83228225,80512597
2017,238352,county_vs_state,35,,8,7,15,15,121,75,5316059,3573205
2017,238352,county_vs_state,36,,40,19,350,351,3254,3059,252803222,242650137
2017,238352,county_vs_state,37,,33,28,78,79,682,395,32330750,19650641
2017,238352,county_vs_state,38,,8,8,13,13,36,0,1679812,0
2017,238352,county_vs_state,39,,40,29,123,125,882,615,47505243,35660865
2017,238352,county_vs_state,40,,18,16,30,30,199,151,8153164,6664540
2017,238352,county_vs_state,41,,14,10,44,44,419,335,23042577,19356304
2017,238352,county_vs_state,42,,37,22,151,152,1309,1131,81849367,74419271
2017,238352,county_vs_state,44,,5,3,27,28,166,148,9096678,8040042
2017,238352,county_vs_state,45,,23,14,91,91,286,239,12060615,9894464
2017,238352,county_vs_state,46,,12,11,17,17,46,17,1288699,531205
2017,238352,county_vs_state,47,,20,16,51,52,399,291,22945475,18716713
2017,238352,county_vs_state,48,,74,56,300,302,3251,2553,168118523,134641618
2017,238352,county_vs_state,49,,8,5,34,34,204,174,8591936,7395952
2017,238352,county_vs_state,50,,4,4,7,7,15,0,784859,0
2017,238352,county_vs_state,51,,46,34,120,119,891,632,42928872,32760064
2017,238352,county_vs_state,53,,16,12,103,105,1092,944,68561129,61703372
2017,238352,county_vs_state,54,,7,6,17,17,45,3,1636709,125113
2017,238352,county_vs_state,55,,23,20,41,41,467,139,26832813,8005111
2017,238352,county_vs_state,56,,8,7,14,15,43,7,2053899,350302
2017,238352,county_vs_state,72,,6,6,6,6,32,0,564198,0
2017,238352,states51_vs_national,US,,51,0,4071,4074,35514,35515,2106378658,2106378658
2017,23839,county_vs_state,01,,24,16,88,89,476,370,19190870,14979143
2017,23839,county_vs_state,02,,4,3,16,16,55,35,1715152,1078151
2017,23839,county_vs_state,04,,9,6,129,130,1259,1220,53355111,52122028
2017,23839,county_vs_state,05,,22,18,54,54,248,153,9708489,6143849
2017,23839,county_vs_state,06,,40,15,878,883,11225,11063,637243572,630237455
2017,23839,county_vs_state,08,,24,10,241,243,2088,1943,98880490,91753558
2017,23839,county_vs_state,09,,9,3,114,114,510,485,26354182,25417586
2017,23839,county_vs_state,10,,4,2,32,32,178,174,9649669,9468712
2017,23839,county_vs_state,11,N,1,1,20,20,0,0,0,0
2017,23839,county_vs_state,12,,48,14,843,844,5379,5288,225991025,223658159
